Id,Area,Bedrooms,Bathrooms,Stories,Mainroad,Guestroom,Basement,Hotwaterheating,Airconditioning,Parking,Prefarea,Furnishingstatus,Price
1061,4420.0,5.0,4.0,2,No,No,Yes,Yes,Yes,0.0,Yes,furnished,6701390.595687436
1062,4960.0,2.0,2.0,1,Yes,Yes,Yes,No,Yes,2.0,No,semi-furnished,7475141.139392877
1063,981.0,5.0,4.0,2,Yes,Yes,No,Yes,Yes,0.0,Yes,unfurnished,1525381.9671588226
1064,653.0,5.0,2.0,2,No,Yes,No,No,No,2.0,Yes,unfurnished,1037612.3570138899
1065,2024.0,4.0,3.0,2,No,No,No,No,No,2.0,Yes,unfurnished,3073885.5873049265
1066,2620.0,2.0,2.0,1,No,No,No,Yes,Yes,2.0,No,unfurnished,3968016.772750062
1067,2843.0,1.0,1.0,3,Yes,Yes,Yes,No,No,0.0,No,furnished,4249946.726199928
1068,1740.0,1.0,4.0,3,No,Yes,Yes,No,Yes,2.0,No,semi-furnished,2643304.8129423745
1069,560.0,3.0,2.0,2,No,No,No,No,Yes,3.0,No,furnished,884821.6119235071
1070,1438.0,1.0,4.0,1,Yes,Yes,Yes,Yes,No,2.0,No,semi-furnished,2233719.5833970574
1071,2139.0,4.0,3.0,2,No,No,No,No,No,1.0,Yes,unfurnished,3228411.1381348525
1072,4620.0,5.0,3.0,3,Yes,No,No,No,Yes,1.0,Yes,furnished,7048115.208978253
1073,4726.0,5.0,1.0,1,Yes,Yes,No,Yes,Yes,3.0,No,unfurnished,7159133.692211773
1074,4069.0,5.0,3.0,3,Yes,Yes,No,Yes,Yes,2.0,No,semi-furnished,6205046.294122813
1075,1752.0,2.0,2.0,3,Yes,No,Yes,No,Yes,1.0,No,unfurnished,2676105.302785045
1076,4703.0,1.0,3.0,1,Yes,No,Yes,No,No,2.0,No,furnished,7060629.195819434
1077,671.0,4.0,1.0,1,Yes,No,No,No,No,1.0,Yes,furnished,1064656.8001297803
1078,1958.0,2.0,4.0,2,No,No,No,Yes,Yes,0.0,No,semi-furnished,2963686.9452109
1079,,,,2,No,No,No,No,Yes,,No,semi-furnished,6121737.106486161
1080,4697.0,4.0,3.0,3,No,Yes,No,Yes,No,3.0,No,furnished,7077006.298120908
1081,,,,1,Yes,No,No,Yes,Yes,,No,furnished,4269426.046777247
1082,2136.0,4.0,1.0,1,No,No,Yes,No,No,2.0,Yes,furnished,3266939.530766112
1083,3615.0,5.0,2.0,2,Yes,No,No,No,Yes,3.0,Yes,furnished,5491259.130136979
1084,,,,3,No,Yes,No,Yes,No,,No,semi-furnished,6950484.604678544
1085,3504.0,1.0,3.0,3,Yes,Yes,Yes,No,Yes,0.0,Yes,furnished,5253043.759950307
1086,829.0,4.0,1.0,2,No,No,Yes,No,Yes,0.0,Yes,semi-furnished,1251091.1822114128
1087,4140.0,5.0,1.0,1,Yes,No,Yes,Yes,Yes,1.0,No,furnished,6287034.314243382
1088,4394.0,4.0,3.0,2,No,Yes,Yes,No,No,2.0,No,furnished,6666553.457393759
1089,4607.0,3.0,2.0,2,Yes,Yes,Yes,Yes,No,0.0,Yes,unfurnished,6954730.748905834
1090,,,,2,No,Yes,Yes,No,Yes,,Yes,unfurnished,2814884.5129750203
1091,4163.0,5.0,1.0,2,Yes,Yes,Yes,Yes,Yes,2.0,Yes,furnished,6316800.762902617
1092,715.0,1.0,3.0,1,No,No,Yes,Yes,Yes,1.0,Yes,semi-furnished,1101130.4818517629
1093,838.0,1.0,1.0,2,No,Yes,Yes,No,Yes,1.0,Yes,furnished,1282733.344962048
1094,4562.0,2.0,3.0,1,No,No,No,Yes,No,1.0,No,unfurnished,6894296.454404962
1095,3208.0,5.0,4.0,2,Yes,No,Yes,Yes,No,1.0,Yes,furnished,4880129.710072971
1096,3652.0,4.0,4.0,3,Yes,Yes,No,No,No,0.0,Yes,unfurnished,5531088.1021985905
1097,2250.0,5.0,3.0,1,Yes,Yes,No,No,Yes,2.0,Yes,furnished,3447641.0607151906
1098,2921.0,2.0,2.0,3,Yes,Yes,No,No,Yes,2.0,Yes,furnished,4456792.2806151565
1099,1209.0,5.0,1.0,2,Yes,Yes,No,Yes,No,0.0,Yes,semi-furnished,1851546.3271549712
1100,4226.0,5.0,4.0,2,No,No,No,Yes,Yes,0.0,Yes,unfurnished,6400385.196824923
1101,4142.0,2.0,2.0,2,Yes,No,No,Yes,No,0.0,Yes,unfurnished,6207871.785872309
1102,4493.0,1.0,1.0,1,No,No,No,No,No,3.0,Yes,unfurnished,6763196.06793846
1103,988.0,4.0,4.0,3,No,Yes,No,Yes,No,2.0,No,semi-furnished,1531401.3241651168
1104,546.0,2.0,4.0,1,Yes,No,Yes,Yes,No,2.0,No,furnished,830993.3531043088
1105,3859.0,3.0,3.0,1,No,Yes,No,No,Yes,2.0,Yes,semi-furnished,5832228.190295329
1106,900.0,1.0,1.0,2,Yes,No,No,Yes,No,1.0,No,furnished,1394892.6313010054
1107,4490.0,3.0,2.0,3,Yes,Yes,No,No,Yes,0.0,No,semi-furnished,6767959.480374714
1108,3657.0,1.0,2.0,2,Yes,No,No,No,No,0.0,No,semi-furnished,5500289.719321152
1109,4845.0,4.0,2.0,1,No,No,Yes,No,No,0.0,No,unfurnished,7346614.138564725
1110,890.0,4.0,1.0,2,Yes,Yes,No,Yes,No,3.0,No,semi-furnished,1379899.8359087585
1111,4353.0,5.0,2.0,3,Yes,No,Yes,Yes,No,2.0,No,furnished,6565347.193931906
1112,4930.0,3.0,2.0,2,Yes,No,Yes,Yes,Yes,0.0,Yes,semi-furnished,7448779.983787252
1113,1128.0,1.0,2.0,3,No,Yes,No,No,Yes,3.0,Yes,semi-furnished,1734491.8658944631
1114,4732.0,4.0,3.0,3,Yes,Yes,No,No,Yes,0.0,No,furnished,7148992.496324713
1115,3430.0,2.0,3.0,2,No,Yes,Yes,No,Yes,1.0,Yes,unfurnished,5182609.860394307
1116,2021.0,4.0,1.0,1,No,Yes,No,Yes,No,2.0,No,furnished,3050276.243329663
1117,1326.0,2.0,1.0,2,Yes,Yes,No,Yes,Yes,3.0,Yes,furnished,1996588.2534632618
1118,2000.0,1.0,2.0,1,No,No,Yes,Yes,Yes,0.0,Yes,furnished,3013339.2078750576
1119,,,,1,No,Yes,Yes,Yes,No,,Yes,semi-furnished,5747538.612104108
1120,2919.0,4.0,4.0,2,Yes,No,No,Yes,Yes,3.0,No,semi-furnished,4426105.045414781
1121,1434.0,1.0,4.0,1,Yes,No,No,No,Yes,2.0,Yes,furnished,2173584.4147058316
1122,3542.0,4.0,2.0,1,Yes,Yes,No,Yes,Yes,2.0,Yes,furnished,5360523.6581363315
1123,4997.0,2.0,2.0,2,No,No,Yes,No,Yes,1.0,No,unfurnished,7505539.487873501
1124,1966.0,4.0,3.0,2,Yes,No,No,No,No,2.0,No,semi-furnished,2998623.982050852
1125,4061.0,3.0,3.0,2,No,Yes,Yes,Yes,No,3.0,Yes,semi-furnished,6159618.7993242135
1126,1114.0,5.0,3.0,1,No,No,Yes,No,Yes,2.0,No,semi-furnished,1724079.5520700163
1127,1682.0,2.0,1.0,3,No,Yes,No,Yes,No,3.0,Yes,semi-furnished,2529981.3811030127
1128,3723.0,3.0,1.0,1,No,Yes,Yes,Yes,Yes,2.0,Yes,furnished,5661202.48922554
1129,3167.0,1.0,2.0,3,No,Yes,No,No,Yes,0.0,No,furnished,4775012.049834385
1130,630.0,2.0,1.0,2,Yes,No,No,Yes,Yes,1.0,No,unfurnished,954543.2335578164
1131,3483.0,5.0,3.0,3,Yes,No,Yes,Yes,No,0.0,Yes,semi-furnished,5302370.010731944
1132,4778.0,5.0,3.0,2,No,No,No,No,No,1.0,No,semi-furnished,7237122.144901414
1133,4959.0,1.0,1.0,2,No,No,Yes,No,No,3.0,Yes,furnished,7442096.273297038
1134,538.0,1.0,4.0,3,Yes,Yes,Yes,No,No,1.0,No,unfurnished,836020.9636738371
1135,4459.0,2.0,2.0,2,Yes,No,No,No,No,2.0,No,furnished,6712671.213181059
1136,4087.0,4.0,4.0,3,No,Yes,No,No,No,2.0,No,semi-furnished,6210301.663279873
1137,1420.0,1.0,2.0,2,No,No,No,No,Yes,0.0,No,semi-furnished,2163626.848513095
1138,3269.0,4.0,4.0,1,Yes,No,No,Yes,No,1.0,No,unfurnished,4920641.108766137
1139,4611.0,3.0,1.0,1,Yes,No,Yes,Yes,Yes,3.0,Yes,furnished,6989558.17932398
1140,992.0,5.0,2.0,2,No,No,Yes,Yes,Yes,3.0,Yes,semi-furnished,1542233.662605197
1141,1631.0,4.0,2.0,2,Yes,No,Yes,No,No,2.0,Yes,semi-furnished,2530947.2637210367
1142,4021.0,5.0,2.0,3,Yes,Yes,No,Yes,Yes,3.0,No,unfurnished,6105821.022705262
1143,810.0,4.0,3.0,1,No,No,Yes,No,Yes,2.0,Yes,semi-furnished,1274964.5987015488
1144,1238.0,3.0,3.0,3,No,No,Yes,Yes,Yes,2.0,Yes,semi-furnished,1900116.7481279962
1145,3741.0,1.0,4.0,2,No,No,No,No,No,2.0,No,furnished,5696675.544956221
1146,1045.0,3.0,1.0,2,Yes,No,No,Yes,No,0.0,No,unfurnished,1597067.0089518635
1147,2961.0,1.0,3.0,3,No,Yes,No,No,Yes,0.0,No,unfurnished,4453073.377930707
1148,4846.0,1.0,2.0,2,Yes,No,Yes,No,No,2.0,Yes,unfurnished,7277373.819457653
1149,2304.0,5.0,3.0,1,No,Yes,No,No,Yes,2.0,Yes,furnished,3521021.1833592365
1150,3712.0,3.0,1.0,3,No,No,Yes,No,No,2.0,No,unfurnished,5602986.27506451
1151,4310.0,4.0,3.0,1,Yes,Yes,Yes,Yes,Yes,3.0,Yes,semi-furnished,6540080.479446729
1152,1313.0,3.0,2.0,1,Yes,Yes,Yes,Yes,Yes,2.0,Yes,unfurnished,2024664.9806842392
1153,4624.0,5.0,4.0,1,No,Yes,Yes,No,No,2.0,No,semi-furnished,7021189.81372908
1154,2532.0,1.0,2.0,3,No,Yes,Yes,No,No,1.0,Yes,unfurnished,3813435.2401369675
1155,4913.0,5.0,1.0,2,Yes,Yes,No,No,No,1.0,No,unfurnished,7438030.442160225
1156,744.0,2.0,4.0,1,No,No,Yes,Yes,No,1.0,Yes,furnished,1171625.9328536342
1157,771.0,2.0,3.0,1,Yes,Yes,No,No,No,1.0,No,unfurnished,1189913.477630297
1158,4011.0,4.0,3.0,1,Yes,No,Yes,No,Yes,2.0,Yes,unfurnished,6077084.002974455
1159,2271.0,5.0,3.0,2,No,Yes,Yes,Yes,Yes,1.0,Yes,furnished,3487100.627856501
1160,1762.0,4.0,4.0,2,Yes,Yes,No,No,Yes,3.0,No,semi-furnished,2707223.3060201807
1161,2924.0,4.0,2.0,3,Yes,No,Yes,No,No,3.0,No,unfurnished,4442131.56550297
1162,4861.0,2.0,4.0,2,Yes,Yes,Yes,Yes,No,1.0,No,unfurnished,7359641.904808296
1163,1420.0,4.0,4.0,3,No,Yes,No,No,Yes,0.0,No,semi-furnished,2194380.2704695035
1164,3930.0,2.0,1.0,3,Yes,Yes,No,No,Yes,3.0,Yes,furnished,5907845.358333092
1165,4935.0,1.0,4.0,3,No,Yes,Yes,Yes,Yes,3.0,No,unfurnished,7405586.399775289
1166,4984.0,5.0,3.0,3,No,No,Yes,No,Yes,1.0,No,furnished,7543263.019079331
1167,3124.0,4.0,2.0,3,No,Yes,Yes,Yes,No,1.0,No,semi-furnished,4729370.657467036
1168,4260.0,2.0,2.0,1,Yes,Yes,No,No,Yes,2.0,No,semi-furnished,6436166.2786199385
1169,2550.0,3.0,2.0,2,Yes,No,Yes,No,No,3.0,No,furnished,3896553.961973853
1170,4000.0,4.0,3.0,1,No,No,No,No,Yes,1.0,Yes,semi-furnished,6034405.897533775
1171,1665.0,1.0,3.0,3,No,Yes,No,No,No,1.0,No,semi-furnished,2504783.0551329064
1172,875.0,1.0,3.0,2,Yes,Yes,Yes,No,No,2.0,No,unfurnished,1337016.817808394
1173,2533.0,3.0,3.0,1,No,No,No,Yes,No,3.0,No,furnished,3828501.362568156
1174,645.0,2.0,3.0,1,No,Yes,Yes,No,No,1.0,Yes,unfurnished,998059.4813812028
1175,4888.0,4.0,4.0,3,Yes,No,Yes,No,Yes,2.0,Yes,furnished,7381276.535621987
1176,931.0,2.0,3.0,1,No,Yes,No,Yes,Yes,1.0,Yes,unfurnished,1411344.4441946072
1177,1204.0,1.0,3.0,1,Yes,No,No,Yes,Yes,0.0,No,semi-furnished,1847517.7076335193
1178,3132.0,2.0,3.0,1,Yes,No,No,No,No,0.0,No,furnished,4734505.6408928605
1179,4994.0,1.0,3.0,1,No,No,No,Yes,Yes,1.0,Yes,furnished,7552607.374587513
1180,,,,1,Yes,Yes,No,No,Yes,,Yes,furnished,2231680.1328190877
1181,2734.0,3.0,3.0,3,Yes,Yes,No,Yes,Yes,0.0,No,furnished,4171770.6467809696
1182,2541.0,5.0,4.0,3,Yes,Yes,Yes,Yes,No,2.0,No,semi-furnished,3866924.0677112574
1183,,,,1,No,Yes,Yes,No,No,,No,semi-furnished,3527175.8572959583
1184,2608.0,3.0,4.0,3,No,No,Yes,Yes,No,2.0,Yes,semi-furnished,4006417.4121394577
1185,4568.0,5.0,1.0,3,No,No,No,No,Yes,0.0,No,unfurnished,6894821.681408086
1186,1438.0,5.0,2.0,2,Yes,No,No,Yes,Yes,3.0,No,semi-furnished,2198017.0089834826
1187,1306.0,4.0,3.0,1,Yes,Yes,No,Yes,Yes,2.0,Yes,unfurnished,1990575.0771392537
1188,1963.0,4.0,1.0,3,No,Yes,Yes,Yes,No,0.0,Yes,unfurnished,3027815.011293931
1189,3915.0,3.0,3.0,3,No,Yes,Yes,No,Yes,0.0,Yes,semi-furnished,5912006.059206707
1190,510.0,3.0,1.0,1,Yes,No,No,No,No,0.0,No,semi-furnished,808067.8416020111
1191,2368.0,1.0,1.0,2,No,Yes,No,Yes,No,2.0,Yes,semi-furnished,3570027.944389801
1192,1384.0,1.0,4.0,1,No,Yes,No,No,No,0.0,Yes,unfurnished,2091531.8090335452
1193,4064.0,4.0,4.0,2,No,No,No,No,No,1.0,No,furnished,6150073.940049917
1194,1889.0,4.0,1.0,1,No,No,Yes,No,Yes,0.0,No,semi-furnished,2895413.6774138967
1195,3901.0,1.0,4.0,1,No,Yes,Yes,Yes,Yes,1.0,Yes,unfurnished,5856982.845630838
1196,4821.0,1.0,1.0,1,Yes,No,Yes,No,No,3.0,No,unfurnished,7259983.364811828
1197,1324.0,2.0,2.0,1,No,Yes,No,Yes,Yes,1.0,Yes,semi-furnished,2044680.7532904316
1198,2765.0,2.0,4.0,2,No,No,Yes,Yes,No,3.0,No,unfurnished,4193347.50679976
1199,1436.0,1.0,4.0,2,Yes,No,No,Yes,Yes,3.0,No,semi-furnished,2210668.0046866545
1200,3300.0,2.0,4.0,3,Yes,No,No,Yes,Yes,1.0,Yes,unfurnished,4962571.732755581
1201,3053.0,5.0,2.0,1,Yes,Yes,No,Yes,No,3.0,Yes,furnished,4602899.150946327
1202,4345.0,4.0,1.0,2,Yes,Yes,Yes,No,No,1.0,Yes,unfurnished,6567352.886801151
1203,2296.0,4.0,3.0,2,No,Yes,Yes,No,No,2.0,No,semi-furnished,3487273.0991148152
1204,553.0,1.0,4.0,2,No,No,No,Yes,No,3.0,Yes,furnished,877075.2992331991
1205,1226.0,3.0,1.0,1,No,No,Yes,No,Yes,1.0,No,semi-furnished,1867791.1203891267
1206,3236.0,1.0,2.0,3,No,No,No,No,No,3.0,No,unfurnished,4876943.84749917
1207,3670.0,2.0,3.0,2,Yes,No,No,No,Yes,0.0,Yes,furnished,5541619.67656149
1208,2413.0,3.0,4.0,1,Yes,Yes,No,No,No,1.0,No,furnished,3671757.679898011
1209,2096.0,2.0,2.0,2,No,Yes,Yes,No,Yes,0.0,No,unfurnished,3163147.0902437437
1210,2414.0,5.0,2.0,2,No,Yes,Yes,No,No,3.0,Yes,furnished,3653707.0373672624
1211,2966.0,2.0,3.0,3,No,No,No,No,Yes,3.0,No,furnished,4479616.169105624
1212,3237.0,5.0,1.0,2,No,No,Yes,Yes,Yes,2.0,No,furnished,4939500.834100633
1213,1349.0,5.0,4.0,2,Yes,Yes,Yes,Yes,Yes,1.0,Yes,semi-furnished,2081323.4341507603
1214,2609.0,2.0,4.0,1,No,No,Yes,Yes,No,0.0,Yes,semi-furnished,3941213.0680254814
1215,502.0,2.0,1.0,1,Yes,Yes,Yes,No,No,2.0,No,furnished,781152.9485373698
1216,4755.0,5.0,1.0,3,Yes,No,No,No,No,3.0,No,unfurnished,7163957.949827158
1217,4569.0,3.0,1.0,1,Yes,No,Yes,Yes,No,3.0,No,unfurnished,6908569.763340486
1218,1392.0,5.0,3.0,1,Yes,Yes,No,No,Yes,2.0,No,semi-furnished,2131365.290924244
1219,2530.0,4.0,3.0,3,No,Yes,No,No,Yes,0.0,Yes,unfurnished,3844214.055698053
1220,3660.0,5.0,4.0,2,No,No,Yes,Yes,Yes,3.0,No,furnished,5610778.167472535
1221,2876.0,3.0,3.0,3,No,Yes,No,Yes,No,3.0,No,unfurnished,4336148.715258885
1222,2433.0,4.0,2.0,1,No,Yes,No,Yes,Yes,1.0,No,semi-furnished,3728947.4143505474
1223,1880.0,1.0,4.0,3,Yes,No,Yes,No,Yes,2.0,No,semi-furnished,2852424.9633438294
1224,4181.0,1.0,3.0,2,Yes,No,No,No,No,3.0,Yes,furnished,6301746.362749648
1225,1790.0,3.0,1.0,3,Yes,No,No,No,No,0.0,No,semi-furnished,2703812.7753549865
1226,2140.0,5.0,2.0,1,No,Yes,Yes,Yes,Yes,1.0,Yes,semi-furnished,3285975.0122246956
1227,3182.0,2.0,1.0,1,Yes,No,Yes,Yes,No,2.0,Yes,semi-furnished,4790681.503741697
1228,1487.0,3.0,4.0,3,Yes,No,Yes,No,No,0.0,Yes,unfurnished,2257544.297053052
1229,1718.0,4.0,1.0,2,Yes,No,Yes,Yes,No,3.0,Yes,semi-furnished,2651113.208062858
1230,1855.0,4.0,3.0,3,Yes,No,Yes,Yes,No,2.0,Yes,unfurnished,2829783.0221454217
1231,4765.0,1.0,3.0,2,No,No,No,No,Yes,2.0,No,semi-furnished,7135312.331056886
1232,4635.0,4.0,4.0,2,Yes,Yes,No,Yes,Yes,0.0,Yes,semi-furnished,7007125.861975014
1233,2060.0,3.0,1.0,3,Yes,No,Yes,Yes,Yes,2.0,Yes,unfurnished,3141161.390253202
1234,,,,2,No,No,Yes,Yes,Yes,,Yes,unfurnished,2949967.2360933335
1235,1454.0,3.0,1.0,1,No,Yes,No,No,Yes,3.0,No,furnished,2203182.4172723726
1236,1483.0,2.0,2.0,3,No,No,Yes,No,No,1.0,Yes,furnished,2234950.3774042954
1237,1474.0,1.0,3.0,2,Yes,No,Yes,Yes,Yes,0.0,No,unfurnished,2208676.455815821
1238,4633.0,4.0,4.0,1,Yes,Yes,No,No,Yes,1.0,Yes,semi-furnished,7009044.736566435
1239,4472.0,3.0,2.0,3,Yes,No,No,No,No,2.0,Yes,furnished,6751019.914825452
1240,1413.0,5.0,2.0,1,Yes,Yes,No,No,No,0.0,No,unfurnished,2193679.2136147404
1241,536.0,1.0,4.0,1,No,No,Yes,Yes,No,3.0,No,unfurnished,831019.3153890495
1242,3887.0,2.0,4.0,1,Yes,Yes,No,No,Yes,0.0,No,semi-furnished,5866926.644686904
1243,2211.0,3.0,2.0,2,Yes,Yes,Yes,Yes,No,0.0,Yes,unfurnished,3350930.1386348186
1244,3520.0,2.0,1.0,3,No,No,No,Yes,No,0.0,No,furnished,5308054.033988374
1245,,,,3,No,Yes,Yes,No,No,,No,semi-furnished,1969826.7108872025
1246,4536.0,4.0,4.0,2,No,Yes,Yes,Yes,Yes,1.0,No,unfurnished,6882781.74511032
1247,3611.0,4.0,2.0,3,Yes,No,Yes,No,No,2.0,No,unfurnished,5472716.899435431
1248,1824.0,3.0,1.0,1,Yes,No,No,No,No,2.0,No,semi-furnished,2773160.038764586
1249,817.0,5.0,3.0,3,Yes,Yes,No,Yes,Yes,2.0,Yes,semi-furnished,1289665.350894023
1250,2896.0,3.0,3.0,2,Yes,No,No,Yes,No,2.0,No,semi-furnished,4370163.509125932
1251,2662.0,5.0,2.0,1,Yes,Yes,Yes,No,Yes,0.0,Yes,furnished,4052986.9491580594
1252,3245.0,2.0,1.0,2,No,Yes,No,No,Yes,1.0,No,furnished,4879569.435603616
1253,2091.0,1.0,3.0,1,No,No,No,No,No,1.0,No,unfurnished,3168431.0205418463
1254,3611.0,3.0,2.0,1,Yes,No,Yes,No,Yes,1.0,Yes,unfurnished,5452322.819008947
1255,4430.0,3.0,2.0,3,Yes,Yes,Yes,Yes,No,1.0,Yes,semi-furnished,6718286.292428486
1256,2496.0,5.0,1.0,1,Yes,No,No,Yes,No,2.0,Yes,unfurnished,3773760.9861554494
1257,1812.0,2.0,4.0,2,Yes,No,No,Yes,No,0.0,Yes,unfurnished,2695989.6336924927
1258,1785.0,2.0,2.0,3,Yes,Yes,No,No,No,1.0,No,semi-furnished,2712853.2607584884
1259,4811.0,5.0,4.0,2,No,Yes,Yes,Yes,Yes,3.0,Yes,furnished,7273635.06820614
1260,2883.0,2.0,4.0,1,No,Yes,No,Yes,No,0.0,No,furnished,4367721.212128258
1261,3739.0,4.0,3.0,2,No,Yes,Yes,Yes,No,3.0,No,furnished,5638787.243530253
1262,2639.0,1.0,4.0,2,Yes,Yes,Yes,Yes,No,0.0,No,unfurnished,4026679.1948253084
1263,2204.0,3.0,1.0,1,Yes,Yes,No,No,Yes,0.0,Yes,semi-furnished,3333269.775948407
1264,862.0,1.0,3.0,3,No,No,No,Yes,Yes,0.0,Yes,furnished,1303841.0885841285
1265,3104.0,3.0,3.0,2,No,Yes,Yes,Yes,No,3.0,Yes,unfurnished,4738809.84323354
1266,2216.0,4.0,3.0,1,Yes,No,Yes,Yes,Yes,1.0,No,semi-furnished,3395806.8630080083
1267,4951.0,2.0,2.0,3,No,No,No,Yes,Yes,1.0,Yes,furnished,7484290.212882399
1268,4786.0,5.0,2.0,3,No,Yes,No,No,No,3.0,Yes,furnished,7235556.464778415
1269,4238.0,4.0,4.0,3,Yes,No,No,No,No,1.0,No,semi-furnished,6417938.196163297
1270,2969.0,1.0,3.0,2,No,Yes,Yes,Yes,No,2.0,Yes,unfurnished,4466565.474090015
1271,1056.0,5.0,3.0,2,No,No,Yes,No,No,1.0,No,unfurnished,1634730.551620773
1272,1325.0,2.0,1.0,2,No,Yes,No,No,No,2.0,Yes,furnished,2020464.77158118
1273,3308.0,4.0,4.0,3,Yes,Yes,Yes,No,Yes,2.0,Yes,semi-furnished,5014630.952896552
1274,,,,2,No,Yes,Yes,No,No,,Yes,unfurnished,4927916.3824073905
1275,4008.0,4.0,4.0,1,No,Yes,No,Yes,No,3.0,Yes,semi-furnished,6088850.507156604
1276,4241.0,4.0,4.0,2,No,No,Yes,No,No,1.0,Yes,semi-furnished,6459165.231337335
1277,2074.0,2.0,2.0,2,Yes,No,No,No,No,1.0,No,furnished,3096426.396311493
1278,4498.0,3.0,2.0,3,Yes,No,No,Yes,No,3.0,Yes,semi-furnished,6824908.420135744
1279,2629.0,5.0,1.0,2,No,No,Yes,Yes,Yes,3.0,Yes,semi-furnished,3950801.07237953
1280,2903.0,2.0,4.0,1,Yes,No,Yes,Yes,No,1.0,Yes,semi-furnished,4369281.777286463
1281,3829.0,4.0,3.0,3,No,Yes,No,Yes,Yes,3.0,Yes,unfurnished,5763447.059677348
1282,1088.0,2.0,2.0,1,Yes,Yes,Yes,No,No,3.0,Yes,furnished,1666860.982806937
1283,2512.0,3.0,3.0,3,Yes,Yes,No,Yes,No,2.0,Yes,furnished,3812636.059049368
1284,2047.0,5.0,1.0,3,No,Yes,Yes,No,No,3.0,Yes,semi-furnished,3141398.3838852546
1285,794.0,3.0,2.0,2,No,Yes,Yes,No,Yes,2.0,No,semi-furnished,1229230.7143673163
1286,2485.0,1.0,2.0,1,No,No,Yes,Yes,No,0.0,No,unfurnished,3772002.0058493586
1287,3617.0,5.0,4.0,3,Yes,Yes,No,Yes,No,2.0,Yes,furnished,5476846.134929382
1288,2190.0,3.0,1.0,2,No,Yes,Yes,No,No,2.0,No,unfurnished,3344963.256225368
1289,1636.0,4.0,4.0,3,Yes,No,No,No,No,3.0,Yes,furnished,2513385.1865327843
1290,,,,3,Yes,No,No,Yes,No,,No,unfurnished,3953117.2040129616
1291,,,,3,No,Yes,No,Yes,No,,Yes,semi-furnished,7504938.140199235
1292,1507.0,2.0,2.0,3,Yes,Yes,Yes,Yes,No,0.0,Yes,unfurnished,2284426.7666095686
1293,,,,3,No,No,No,No,Yes,,No,semi-furnished,4565318.540830614
1294,4026.0,1.0,2.0,3,Yes,Yes,No,No,No,1.0,Yes,furnished,6038817.682311688
1295,1747.0,3.0,3.0,2,No,Yes,Yes,Yes,No,0.0,No,furnished,2672687.2032604353
1296,4402.0,2.0,3.0,3,Yes,Yes,No,No,No,0.0,Yes,semi-furnished,6631916.076392376
1297,1935.0,3.0,4.0,1,Yes,No,No,Yes,Yes,1.0,Yes,furnished,2966983.3657671805
1298,1071.0,1.0,3.0,2,No,Yes,Yes,No,Yes,0.0,Yes,unfurnished,1604740.0168483914
1299,2882.0,1.0,2.0,1,Yes,Yes,No,No,No,3.0,Yes,semi-furnished,4336406.544087219
1300,1745.0,5.0,2.0,3,No,No,Yes,Yes,Yes,3.0,No,furnished,2654309.577079707
1301,2584.0,1.0,3.0,1,Yes,No,No,Yes,No,2.0,Yes,unfurnished,3879053.1715235235
1302,777.0,3.0,4.0,3,Yes,No,No,Yes,No,2.0,No,unfurnished,1227621.0033453144
1303,2387.0,4.0,3.0,3,Yes,Yes,Yes,No,Yes,2.0,No,furnished,3657990.1267633457
1304,1765.0,4.0,1.0,2,No,No,No,No,No,3.0,Yes,furnished,2645849.0931749423
1305,1540.0,5.0,1.0,2,No,Yes,No,Yes,Yes,3.0,Yes,unfurnished,2402237.490628568
1306,1417.0,3.0,1.0,3,No,No,No,No,Yes,3.0,No,semi-furnished,2188581.742874306
1307,1385.0,3.0,3.0,2,No,Yes,Yes,Yes,Yes,2.0,No,furnished,2095566.4855452664
1308,3252.0,1.0,3.0,1,No,No,Yes,No,No,2.0,Yes,furnished,4919536.870549857
1309,521.0,3.0,3.0,2,Yes,Yes,Yes,Yes,No,2.0,No,semi-furnished,817296.2801635085
1310,3691.0,2.0,1.0,2,Yes,Yes,Yes,No,No,2.0,No,semi-furnished,5559537.988661392
1311,2853.0,1.0,4.0,1,No,No,Yes,No,No,2.0,No,furnished,4321541.091152691
1312,1186.0,2.0,2.0,2,Yes,No,No,No,No,2.0,Yes,semi-furnished,1818599.9170427804
1313,784.0,5.0,3.0,3,Yes,Yes,Yes,No,No,3.0,No,unfurnished,1229540.076174659
1314,4247.0,4.0,4.0,1,Yes,No,Yes,Yes,No,1.0,No,unfurnished,6418955.353864666
1315,1262.0,5.0,2.0,3,Yes,Yes,Yes,No,Yes,1.0,No,unfurnished,1942635.4699178566
1316,2928.0,4.0,2.0,1,No,No,No,Yes,No,2.0,No,furnished,4464856.551568329
1317,3007.0,5.0,2.0,3,Yes,No,No,Yes,No,1.0,Yes,semi-furnished,4533263.67657073
1318,528.0,3.0,4.0,3,No,Yes,Yes,Yes,No,1.0,Yes,unfurnished,838761.718921899
1319,1406.0,2.0,4.0,2,No,No,No,Yes,Yes,3.0,No,semi-furnished,2180450.9380972213
1320,3604.0,4.0,1.0,3,Yes,No,No,No,Yes,2.0,No,unfurnished,5465074.071018163
1321,4499.0,1.0,4.0,2,No,Yes,No,Yes,Yes,2.0,No,semi-furnished,6799519.281103327
1322,3494.0,2.0,4.0,1,Yes,Yes,No,No,No,1.0,Yes,unfurnished,5278038.827755224
